song_id,track_id,title,artist_name,genre,song_hotttnesss,duration,filename,midi_filename,release,release_7digitalid,track_7digitalid,title_and_artist,loudness,tempo,time_signature,key,mode,artist_mbid,idx_artist_terms,idx_similar_artists,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_playmeid,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
SOUCNZZ12A6D4FABBE,TREXZNT128F14A397A,Show Me,Over The Rhine,folk,0.6360925218834216,261.85098,TREXZNT128F14A397A,185f82741ded6789d3bb3509468a3e9b.mid,Discount Fireworks: A Collection,60025,621736,Over The Rhine-Show Me,-6.612,129.03,4,7,1,88afd639-e4bd-4abd-b396-2c2d18e3157e,0,0,39856,0.6379110495094503,0.5143462287474552,AR6A5RI1187FB39625,39.10644,"Cincinnati, OH",-84.50469,41582,48.5473059976,-31.8298482252,26.6504002448,-3.3108629131,6.05787392901,-20.3156058752,18.0906756426,-3.61271970624,4.19438310894,-6.91605875153,-1.43214075887,-2.19795226438,20.5730871206,1554.38449213,1650.70187219,676.533096828,564.366590015,497.90570831,510.443531414,336.000275147,348.539388329,275.79919488,143.837475186,291.300548114
SOQNYFB12A8C137841,TRUTGIK128F4284C97,Skating,George Winston,folk,0.625804950144782,175.01995,TRUTGIK128F4284C97,a6525d04a6b1875eea74460c523cd650.mid,Winter Solstice On Ice,293816,3299959,George Winston-Skating,-14.008,136.002,4,0,1,a6b93c3c-88bc-431c-a46c-155dee9371aa,0,0,1823,0.6643596285357612,0.49589143133072,ARPOBPN1187B9ADA45,,Michigan,,8338,38.9953245033,-180.083288079,29.1096059603,17.2982384106,-13.8882483444,-4.89193377483,-11.9294652318,-3.17144205298,11.5692864238,3.93881291391,6.27308112583,-2.41222516556,22.963821004,1880.43142451,900.778619676,1131.14805464,786.626275505,584.738523184,670.922362272,335.374701386,508.302323489,143.872781851,152.249405777,418.617282393
SOWQJGC12A6D4F703A,TRPMBMM128F145282B,Darling Pretty,Mark Knopfler,folk,0.6160679467462038,283.92444,TRPMBMM128F145282B,ee7fc8bac676a7a8b2ccc1f1a3f1a0c2.mid,The Best of Dire Straits & Mark Knopfler - Private Investigations(Double CD),20016,209094,Mark Knopfler-Darling Pretty,-6.849,94.729,4,9,1,e49f69da-17d5-4c5c-bac0-dadcb0e588f5,0,0,844,0.6982482307419305,0.5240195579548953,ARE9R6I1187B98EA09,,"Glasgow, Scotland",,-1,46.3913279703,-32.421845297,4.6580730198,-10.8082920792,-18.7960061881,-12.1374455446,-3.33103960396,-9.73705816832,-2.4968539604,-7.3305259901,1.07759282178,2.75299752475,57.3926296585,1104.16193357,1420.97465855,684.784163417,540.369641325,496.261728282,285.15330288,275.806964906,279.236381657,240.009943408,155.141862256,263.373666312
SOTVJUL12A8C1317E4,TRRCXCZ128F424190E,Bad Moon Rising,Ann Wilson / Gretchen Wilson,folk,0.6021199899057548,195.16036,TRRCXCZ128F424190E,ca8824e02b7f540721c29c25cc8a5fd2.mid,Hope and Glory,191702,2084301,Ann Wilson / Gretchen Wilson-Bad Moon Rising,-5.329,92.016,4,2,1,5d8a6a6f-44ae-4421-865f-470600f4db65,0,0,1703,0.644484472940805,0.344581486631035,AR38A0J1187FB39BE8,32.71568,"San Diego, CA",-117.16172,160478,48.9241679104,-5.2791778607,40.6740360697,7.63253482587,11.1200410448,2.92017164179,-10.4259589552,-4.50260572139,4.17932462687,0.743541044776,-1.13203109453,-0.766291044776,25.8570712318,1129.36292979,1283.23370667,1069.50141472,611.920830524,720.696746306,512.657878338,354.295884724,238.409029135,214.080757813,238.832757311,336.352521515
SOACJEN12A58A7B223,TRTSFOU128F92F2291,What You Are,Joan Osborne,folk,0.6012776890396376,350.71955,TRTSFOU128F92F2291,6983b46b1b926974bcb8a3f2c130eb43.mid,Pretty Little Stranger,391444,4344265,Joan Osborne-What You Are,-10.067,87.147,3,0,1,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.7280444575933436,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,41.0995735931,-50.5498138528,-21.6505400433,-13.4400097403,20.911211039,-8.3945530303,6.18424458874,-11.4791363636,24.3397045455,-9.5338517316,-6.74657034632,-11.8655606061,29.1723455952,2236.00257867,1848.68746346,1513.61677829,687.003760316,1189.3371174,797.082310676,539.011826103,284.742406016,472.182516752,325.637474611,367.090833614
SOZMSHO12A8C13395E,TRZTNOJ128F42627DE,I Couldn't Leave You If I Tried,RODNEY CROWELL,folk,0.5994528181630493,199.91465,TRZTNOJ128F42627DE,ce9b883a71d78c481320f803f61a7063.mid,Diamonds & Dirt,282404,3140826,RODNEY CROWELL-I Couldn't Leave You If I Tried,-8.776,136.296,1,0,1,a201fa9d-5896-423d-b629-327228c62a7c,0,0,4869,0.563911026338239,0.4227431434256424,ARV7VUX1187B9B8D1C,,"Houston, TX",,7359,45.6291964549,-9.1198774003,35.8983677991,10.8160502216,-16.0249601182,-4.42537813885,-4.15890694239,-4.77480945347,1.82388774003,2.67159231905,5.23843279173,2.16170605613,12.111773118,1476.10040232,1292.61692143,1293.68041625,799.688338399,756.535949269,737.34465905,268.846890967,568.923728871,262.930020664,277.192856003,272.941305688
SOZVIRJ12A58A7689B,TRKAEZW128F92F22BF,Away In a Manger,Mindy Smith,folk,0.5879549910932154,162.2722,TRKAEZW128F92F22BF,332dce63c546d1a311faf3ee9e4dd86c.mid,My Holiday,391448,4344311,Mindy Smith-Away In a Manger,-14.751,84.214,3,0,1,c3ac0d79-8adc-42db-aa70-9ab15e980f3d,0,0,46410,0.6772179947002849,0.4587881229619268,ARMKYF21187FB3A13E,,,,128888,36.9381316456,-77.8205873418,-32.8601848101,-25.6789974684,22.2463974684,-7.29922025316,-21.5027924051,-16.8404075949,-4.7494556962,-5.62347594937,0.290688607595,5.69972658228,43.4887066206,3129.87600776,2500.79332667,2467.16851599,1498.25676122,903.83175285,641.902608706,789.018400419,593.329456901,511.46245707,380.498983288,305.528126589
SOOCRWB12A58A76B6F,TRPHJTC128F92D2883,Mexico City,Jolie Holland,folk,0.5870380808575598,234.34404,TRPHJTC128F92D2883,606d5f82d765522fcc6405a513a9da82.mid,The Living and The Dead,320344,3610314,Jolie Holland-Mexico City,-7.635,119.21,4,5,1,66932740-f510-4bc6-b4d0-160bb1f4c723,0,0,82180,0.6701352003372939,0.4148308858388279,ARKG27B1187B99944A,37.77916,California - SF,-122.42005,-1,46.9606817073,-10.1346865854,22.8833182927,-0.84108902439,6.58466341463,-17.086704878,0.542126829268,-7.62707804878,3.19583902439,-0.715076829268,2.94569634146,1.92350243902,30.7987458804,1153.98242433,1210.12018814,804.652876684,774.360528484,505.974552001,647.683636077,415.745086257,354.143982411,282.407845698,170.103864563,271.15488376
SOFGDWT12AAF3B3393,TRTEUDB128F92D7369,The North Cove,Blue Highway,folk,0.5729201479465231,194.19383,TRTEUDB128F92D7369,0c00f2f47776730063399dca01bf3bdf.mid,Through The Window Of A Train,322279,3632101,Blue Highway-The North Cove,-7.99,122.423,4,7,0,559217a5-169c-41bf-a3dc-d8e7e4afef31,0,0,88259,0.5915960709636722,0.3954816877708738,ARANU621187B98C81B,,,,9525,46.9013850051,-23.5419969605,51.978366768,14.7600222898,41.4006231003,-11.0799949341,-7.24782472138,-4.73843768997,24.0304954407,4.53063120567,3.23328368794,-6.68395035461,9.16704760253,2206.058656,2151.28443868,870.941217896,790.764524229,568.751088088,727.715987914,229.790130495,391.156994984,221.057484265,179.735680799,292.878037656
SOWROHX12AC468E292,TRWMLQV12903CEA4FD,Take The Long Way,Po' Girl,folk,0.5718165406602058,330.91873,TRWMLQV12903CEA4FD,fbb9bef5030d1934b7b6d7f58085def2.mid,Vagabond Lullabies,598862,6644412,Po' Girl-Take The Long Way,-9.618,151.509,4,9,1,74c94b37-d05b-4d7e-910b-2afbffef342f,0,0,30972,0.5596666180492467,0.3582008513213525,AREFZF31187B998A93,54.49887,"East Vancouver, B.C., Canada",-126.55071,-1,41.961535865,-39.1810514768,-5.66570295359,-14.4897907173,7.95399324895,-11.8069814346,-0.655824472574,-6.12240253165,0.436987341772,-5.14902531646,-0.277901265823,8.21511561181,43.263582669,2774.08423021,1561.04631556,1329.08102151,686.32060324,523.020140876,442.057738067,524.559314767,256.560013972,266.83372444,207.068655643,265.94087657
SOEYZCY12A58A784EF,TRVYSIX128F145A3CC,Irish Boy,Mark Knopfler,folk,0.569505198905018,278.64771,TRVYSIX128F145A3CC,71f40610986a580590fd7c89f0b14f8c.mid,Cal,23687,247184,Mark Knopfler-Irish Boy,-19.49,156.878,4,7,1,e49f69da-17d5-4c5c-bac0-dadcb0e588f5,0,0,844,0.6982482307419305,0.5240195579548953,ARE9R6I1187B98EA09,,"Glasgow, Scotland",,-1,30.0316398601,-44.2677744755,-15.128048951,-19.1488391608,26.3174178322,-35.5404947552,11.5919597902,-5.66478671329,17.5687237762,6.22132342657,-3.56960839161,-18.7216835664,94.3001359262,5034.32954504,3295.45630362,699.357624929,2236.86600488,297.705919519,787.657818801,363.999998941,876.950463357,204.522845796,144.222253438,611.812601702
SOWFMQS12A58A7D466,TRQEIUI128F92FD289,Raggedy Ann,Mindy Smith,folk,0.5634504945599365,293.04118,TRQEIUI128F92FD289,255d8be786d9c6f36fbc6e9f8525761c.mid,One Moment More,396555,4399917,Mindy Smith-Raggedy Ann,-14.482,120.788,5,4,1,c3ac0d79-8adc-42db-aa70-9ab15e980f3d,0,0,46410,0.6772179947002849,0.4587881229619268,ARMKYF21187FB3A13E,,,,128888,35.0863703704,-41.4879652076,-25.40364422,-19.3878518519,24.5762166105,-10.9250785634,-14.7607441077,-14.23496633,1.98972390572,-4.07747025814,-1.75425589226,-0.769338945006,66.3758868235,2262.11442939,2850.36366097,1635.83818517,1102.56626216,946.864534876,1141.91683796,544.699642623,595.241538651,345.687540494,325.334106184,362.287856545
SOYFBED12A81C2343E,TRTSIKB128F4297590,The Hard Way,Kasey Chambers,folk,0.5527051139046104,174.70649,TRTSIKB128F4297590,0d507232821069eb5f5fae70d357b7d3.mid,The Captain,301004,3377054,Kasey Chambers-The Hard Way,-5.482,0.0,4,0,1,7333182d-8933-4896-adaa-fe98e6b59bd7,0,0,18921,0.6704886361227118,0.4574546353354082,ART2QT81187B9AF991,,Australia,,1854,48.5857657143,27.6014857143,34.3473828571,-1.51698857143,-9.48115047619,-2.15448380952,-5.5699352381,-4.07831428571,16.0289314286,4.21704190476,-2.15429714286,2.07721714286,20.9010633984,1842.92379738,2214.31828365,2467.42436663,1225.38281546,1034.68183956,1075.21553093,513.788319389,483.316969161,390.586142577,570.002865992,455.134763983
SOBMTWS12A8C138EB1,TRYZAOO128F428C0A6,Girl,Doyle Dykes,folk,0.5494410581348116,228.23138,TRYZAOO128F428C0A6,ce55df04d8a2528c84a41c573600f668.mid,Gitarre 2000,296850,3330632,Doyle Dykes-Girl,-14.791,102.977,4,9,0,bddce632-c11c-4a6d-862d-066f7f8a8eaa,0,0,1713,0.59565390132602,0.3681418818020753,ARCYKDF1187B992068,,,,16646,38.3891659574,-96.0885347518,-18.9677177305,-10.9508865248,2.45109787234,-0.598792907801,-16.205364539,-8.20139716312,-1.56827801418,-6.84918439716,9.12284255319,17.1962539007,23.0325067597,1679.84996338,1062.52154114,1278.10075602,615.330225876,1190.36087796,410.225230742,290.207285394,246.036579648,243.643652,261.168881466,244.550735648
SOMPZUI12A8C13B450,TRQTTCF128F428AD6B,Country Doctor,Bruce Hornsby,folk,0.5480659629996824,357.51138,TRQTTCF128F428AD6B,acf0e3c8d93aef6bca079beb2cda46ac.mid,Hot House,295456,3325627,Bruce Hornsby-Country Doctor,-6.103,95.036,4,6,0,e60dbba7-6f55-429a-bd22-5e9c6a87ae70,0,0,2094,0.6529578037698955,0.4732358860371679,ARIPAVC1187FB38BE7,,"Williamsburg, VA",,8401,47.4553882759,17.1192958621,1.52818827586,5.87655448276,4.70437517241,-15.62718,7.71022,-11.919202069,-1.94088482759,-3.81837448276,4.31022068966,1.63602965517,29.9806088417,870.252273448,1410.98664961,691.869090014,589.923380862,621.496979455,363.919984493,273.276106807,231.820121521,277.755948582,160.838603547,209.953608648
SOPFKVG12AAF3B3F1D,TRWIJZT128F92D7390,Union Man,Blue Highway,folk,0.5428987432910862,214.43873,TRWIJZT128F92D7390,75ea70c7e101ea61784d276878bc32ea.mid,Still Climbing Mountains,322282,3632140,Blue Highway-Union Man,-8.912,122.471,4,0,1,559217a5-169c-41bf-a3dc-d8e7e4afef31,0,0,88259,0.5915960709636722,0.3954816877708738,ARANU621187B98C81B,,,,9525,45.5618562341,0.822380407125,27.5379440204,-6.21224300254,12.9582201018,-15.3129720102,-11.9679287532,0.795952926209,14.1451832061,4.67336768448,1.57370610687,2.75987531807,20.6154869704,1642.51514437,1262.8166893,818.376390133,1241.14670722,445.009794765,545.576765982,283.427511429,303.873072699,232.932590143,205.954612907,246.894947224
SOWGEYM12A58A7BF05,TRWDQQI128F147F914,Colour Of A Carnival,Kasey Chambers,folk,0.5428987432910862,202.1873,TRWDQQI128F147F914,f32d0c3b278f60e4974565dfaf825bc1.mid,Carnival,40641,433606,Kasey Chambers-Colour Of A Carnival,-6.744,145.41,4,7,1,7333182d-8933-4896-adaa-fe98e6b59bd7,0,0,18921,0.6704886361227118,0.4574546353354082,ART2QT81187B9AF991,,Australia,,1854,44.4861158537,-51.9150945122,-15.1582469512,-11.8260670732,-6.70156402439,-11.3314237805,-14.3152439024,-13.4921402439,20.1251783537,-0.485824695122,-2.29772103659,-5.75122103659,46.979619703,2417.14507319,3353.1264297,2402.77286645,619.565621868,769.345797668,556.54031048,452.761682855,389.991150863,314.199279681,337.921849381,322.729086959
SOCBFCF12A58A7D668,TRIMJAQ128F92EC50D,The Crystal Ship,George Winston;Michael Gordon,folk,0.5412685338548686,313.10322,TRIMJAQ128F92EC50D,35211f3bb80a3e776a7485d5088f5806.mid,Night Divides The Day,332597,3728043,George Winston;Michael Gordon-The Crystal Ship,-18.344,147.556,4,0,0,a6b93c3c-88bc-431c-a46c-155dee9371aa,0,0,1823,0.6643596285357612,0.4916665139868794,ARPOBPN1187B9ADA45,,Michigan,,8338,30.2197706856,-150.663200946,-36.2556264775,8.30135933806,-3.35223640662,4.47725295508,-2.03761465721,7.92807092199,-6.9498392435,0.0504869976359,3.79642080378,-4.78236170213,45.8570087772,3659.83078649,2225.86445768,2853.36188374,1022.58314832,2176.89031174,601.940187991,378.919560194,618.47218222,210.267808595,279.385908622,279.712558727
SOWRRLA12A8C134F5E,TRMGVFR128F42667B5,I Hear You Say,Alice Peacock,folk,0.5398726473733639,224.26077,TRMGVFR128F42667B5,3de25006cbe8679fcc96eeaf7c3798ec.mid,Alice Peacock,283291,3164664,Alice Peacock-I Hear You Say,-6.68,173.946,4,7,1,d85122eb-7738-4608-86ec-7d4b09605e7d,0,0,226116,0.5692759411369805,0.3345584681278428,AR9IIVS1187FB566F1,41.88415,"Chicago, IL",-87.63241,9573,47.6701179775,22.5397134831,9.74815589888,-9.28431460674,5.97102808989,-13.6814676966,-1.66605196629,-1.71213202247,-5.83126685393,-4.80224157303,-2.85388623596,-7.17847752809,25.6239431012,1637.35314944,1846.88506924,1327.41388595,900.782805117,641.186167226,681.148458839,580.87715519,368.306665235,300.017710883,253.376089702,311.856556511
SOQPAYF12A8C13D36D,TRQZICI128F429A6B7,Break Up to Make Up (Album Version),Joan Osborne,folk,0.5288666761162533,268.7473,TRQZICI128F429A6B7,070213019d3ab6e6f2a69474693496ac.mid,Joan Osborne - Breakfast in Bed,113263,1168664,Joan Osborne-Break Up to Make Up (Album Version),-10.461,118.137,3,11,0,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.728044555275783,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,42.3042465753,-15.6974054795,-19.0324712329,-19.4323041096,-26.9893260274,-2.77373972603,-36.0145767123,-14.899160274,5.97594794521,0.616494520548,-1.1933109589,-0.162517808219,27.7472252351,1896.51734184,2033.60835461,2021.30815515,995.815503436,949.699771982,873.204947989,617.081775606,445.124989669,417.091517129,367.083495285,495.478053436
SOFKPEI12A58A785FC,TROBUZG128F1482B90,Life Is Sweet (LP Version),Natalie Merchant,folk,0.5270881079318355,312.45016,TROBUZG128F1482B90,c8aa7cabe09412205e3ea0d22cdd7ce8.mid,Ophelia,42489,451892,Natalie Merchant-Life Is Sweet (LP Version),-9.231,81.986,4,11,1,ba03daa8-0a45-4432-881f-4de8e0e05305,0,0,4041,0.7588769385539709,0.580428700527176,ARKKT0A1187B9AECC6,,,,6466,42.7718546911,-48.237076659,16.3273627002,-7.73663501144,-8.91186956522,-12.4830549199,2.38813844394,0.898459954233,2.92823112128,-1.95331235698,-2.77719679634,-6.26590961098,64.5409721105,2576.48515451,1675.6633848,998.0254732,861.205760686,584.98376605,373.083779694,392.371193994,465.278348741,265.12112275,231.295864224,275.125958176
SOLCGTX12AB01833E5,TRTVAOZ128F92F740C,Copied Keys,Kathleen Edwards,folk,0.5231750547054699,306.62485,TRTVAOZ128F92F740C,954ba5698517d065e7d835ab507809c0.mid,Back To Me,393874,4369713,Kathleen Edwards-Copied Keys,-5.994,120.007,4,2,0,7e915503-cc34-43fa-a6d7-986ff909d5e9,0,0,21104,0.7562590929190504,0.4539818010180816,ARVD3A01187FB3F0C2,45.4215,"Ottawa, Ontario, Canada",-75.69189,-1,48.9013965517,-24.7037306034,39.4177047414,3.12142564655,-10.0657974138,-14.3167467672,-8.81351185345,-18.6014310345,7.56627478448,-10.2852834052,4.98740409483,-3.92465625,29.720363054,2070.28845226,1361.44163482,480.27377754,760.019382134,463.860430359,518.618799196,471.074055133,238.146211714,333.964144617,149.681373603,422.087521463
SOKMQZR12A8C13D2ED,TRZJUHJ128F429A6BC,What Becomes of the Brokenhearted (Bonus Track),Joan Osborne,folk,0.5213140640363514,261.72036,TRZJUHJ128F429A6BC,0a63eed98e367b45d73b592516649a19.mid,Joan Osborne - Breakfast in Bed,113263,1168684,Joan Osborne-What Becomes of the Brokenhearted (Bonus Track),-8.73,96.902,4,0,0,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.728044555275783,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,45.7155376756,32.9206181354,16.2690204342,-7.09595274585,-29.0670625798,-11.6287228608,-4.817550447,-4.79046360153,27.2250727969,9.21656704981,-4.0876807152,3.89969987229,26.072192269,1555.58426532,1707.43955436,1220.5596093,689.479089596,608.831300205,693.567763542,345.560608203,353.489515181,227.606266496,152.104352833,281.494271017
SOBMTSP12A8AE47D18,TRYPFTV128F425A356,Loch Na Cailli,Clannad;Ciarán Brennan;Anto Drennan;Vinnie Kilduff,folk,0.5109620440021506,188.52526,TRYPFTV128F425A356,c2dee12a88d5af1704b9acac48979030.mid,Landmarks,278967,3106508,Clannad;Ciarán Brennan;Anto Drennan;Vinnie Kilduff-Loch Na Cailli,-15.954,87.881,4,2,0,d45641da-371c-430e-8907-6086590ab282,0,0,1231,0.6846275539188404,0.4557690404294873,ARPXDY61187B9AD0A8,53.41961,Ireland,-8.24055,14986,37.9992131148,-123.064100182,8.70175591985,-2.06804371585,-9.83755009107,-8.36147358834,-10.3077941712,-9.30690346084,3.94075409836,-3.03078688525,2.29153369763,-5.86947905282,23.6745229509,1569.02067743,1471.26876887,986.112676235,924.407535413,647.820263484,646.593047398,370.247134193,540.640158382,173.77872957,290.655359134,591.466108191
SOGSSUW12A8C13D2E3,TRJPHRR128F429A6B9,Alone with You (Album Version),Joan Osborne,folk,0.5045145637971449,250.22649,TRJPHRR128F429A6B9,185d6a628d68bda0e91741ddedbf8df4.mid,Joan Osborne - Breakfast in Bed,113263,1168675,Joan Osborne-Alone with You (Album Version),-10.159,93.493,4,6,0,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.728044555275783,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,43.2057922252,-37.6748069705,1.83357640751,-7.44068766756,-16.3501246649,-10.0047399464,-10.7845107239,-7.50713002681,3.70103351206,-5.79213806971,2.3639075067,6.33592091153,26.6303578027,2026.27805373,1715.8223488,1329.3328367,783.713931417,777.293751578,517.666967754,409.736334432,360.526793392,289.371122736,195.293949998,245.888926692
SOKIJQM12A58A7A683,TRLDYIW128F147B548,Kiss That Counted (Album Version),Catie Curtis,folk,0.4944895175021134,202.47465,TRLDYIW128F147B548,e6316a12ebb0f30f8a9efca89e64e8c1.mid,My Shirt Looks Good On You,38329,409754,Catie Curtis-Kiss That Counted (Album Version),-7.244,101.523,4,5,1,4f19d476-983b-45ee-9213-b56bd0cf44e4,0,0,27483,0.5703515760938447,0.3760087194117596,ARWXOQF1187B98C5E7,,,,-1,45.1597679641,-27.4991227545,9.52732934132,-0.206366766467,7.10624700599,-11.579504491,-2.12436976048,-5.85059131737,13.8523697605,0.566377245509,-0.316866766467,-5.09014071856,33.7280158578,2431.13435095,1471.10698669,1139.34545447,535.934134303,730.678678151,470.940023014,454.541227197,273.345660997,359.534191343,249.655361053,290.722763199
SOEWEFA12AB018209B,TRFVSMV128F92EDBE6,Blue Kentucky Girl,Emmylou Harris,folk,0.4787262884803349,198.66077,TRFVSMV128F92EDBE6,197dc68a090ca9b6f9e142db111b8f98.mid,Portraits,333487,3734993,Emmylou Harris-Blue Kentucky Girl,-12.857,112.037,4,5,1,35ef61ca-43db-4772-ba27-0489e9ebcb69,0,0,1350,0.7365529552244928,0.4750716063837239,AR9VCSR1187B9B879E,33.52029,"Birmingham, AL",-86.8115,3003,40.9988216463,-28.6955792683,22.9214115854,-4.97412042683,8.94680182927,-9.45567073171,-12.9115914634,-11.1109314024,16.9763551829,1.67346646341,1.2570320122,0.970803353659,20.8031068173,1037.00541437,1883.04157649,1699.48781827,883.104331814,673.445451785,724.702290547,410.208802018,439.920719894,279.265230737,291.450042025,407.001571213
SOFMIIK12A8C13D3AF,TRNURHY12903CF6FA7,Backstep Cindy/Purple Bamboo,Abigail Washburn,folk,0.476435219642529,181.28934,TRNURHY12903CF6FA7,10bc4f9d7302c4f382102e6c25f3d850.mid,Song of the Traveling Daughter,602853,6696369,Abigail Washburn-Backstep Cindy/Purple Bamboo,-15.313,114.293,4,2,1,545e6dac-993f-4841-8464-df0f5eadb7c2,0,0,30994,0.5889756358989623,0.4319996596298786,ARBIR151187FB5524D,,,,17556,36.8501746248,-22.5042742156,-0.466002728513,9.86688949523,15.3984829468,-8.1201159618,-15.0769031378,3.51657844475,-8.24812278308,-5.17085538881,2.52455934516,-3.06876261937,23.2618483515,1300.88438744,2340.19732481,1035.60167895,1739.59432112,802.040091939,1195.80377919,272.95367996,444.926189627,211.65630306,395.064444331,276.483249744
SOGGJRW12A58A7B73E,TRSDHCI128F92C68E2,Meet You In The Middle (Album Version),Joan Osborne,folk,0.4753749214281456,225.72363,TRSDHCI128F92C68E2,b503d7c180ec6855089661f7afe2bfee.mid,Little Wild One,314104,3553146,Joan Osborne-Meet You In The Middle (Album Version),-7.149,97.928,4,0,1,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.7280444575933436,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,47.7687902439,-37.566897561,15.0203837398,-20.8461512195,10.5757837398,-9.49349268293,-11.2581853659,0.247130081301,12.8869837398,-7.94353170732,0.807869918699,9.89856097561,22.2208086373,4515.51506375,1385.91105898,1267.83653602,671.430809945,563.492174006,676.585632886,482.127461925,466.352476718,287.659923055,358.592964949,413.781742591
SOVIHMG12AB0183F5A,TRVYWOA128F92F2293,Please Don't Tell Me How The Story Ends,Joan Osborne,folk,0.4750509091973596,240.09098,TRVYWOA128F92F2293,8c4cd5d64d22e278f94e5d5cc1826b2a.mid,Pretty Little Stranger,391444,4344267,Joan Osborne-Please Don't Tell Me How The Story Ends,-12.938,87.88,4,8,1,746916c9-fd36-44e6-823d-03185e596f58,0,0,1492,0.728044555275783,0.452451032956598,AREIZH41187B9A108D,38.26443,"Anchorage, KY",-85.53877,-1,40.5079110764,-54.6259235569,-8.79427457098,-10.2601716069,-5.18374726989,-8.03744461778,-10.1670702028,-13.3126708268,12.3835210608,-4.39437909516,-0.2428049922,-8.73109516381,22.6740810888,2270.87674173,2259.42346681,1691.78135529,941.188229412,601.247620571,1140.94587608,456.117987684,520.884299766,375.757208263,307.738448925,398.848963247
SOVHNWK12A6D4FC337,TRUCOHQ128F4216FA1,Pine Leaf Boy Two-Step,Pine Leaf Boys,folk,0.4746813006586614,141.81832,TRUCOHQ128F4216FA1,9a928780792049a0a2c431d8cb221892.mid,La Musique,227215,2482657,Pine Leaf Boys-Pine Leaf Boy Two-Step,-4.57,204.464,4,2,1,1f5eabd0-4f4b-4a97-948e-7f805a3e0587,0,0,497664,0.4765475662155356,0.0,ARNUZNY12086C12D36,,,,-1,51.0838762737,55.3898966521,45.4702590975,-1.46532896652,-16.1172459971,0.758451237263,-9.65224163028,7.06327074236,16.7519315866,7.6002489083,-2.72626783115,3.60555749636,9.40367494102,838.329728917,871.212841388,863.048687374,550.658002334,418.591139729,574.468594908,253.838526459,246.794178122,180.314132434,171.768587407,224.735406319
SOHECKM12A8C131B2A,TRIBYZK128F426D96F,Good Christian Soldier,Kris Kristofferson,folk,0.4740548309312007,202.34404,TRIBYZK128F426D96F,703df1b2e16075af983d0ac4604337d8.mid,THE SILVER TONGUED DEVIL AND I,285656,3202302,Kris Kristofferson-Good Christian Soldier,-19.576,100.499,4,0,1,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,0,0,31395,0.7323938630696031,0.4962243486439677,ARBQPXY1187B98D67B,25.89958,"Brownsville, TX",-97.49553,3139,33.3017787934,-67.1789981718,3.62178062157,-16.4278921389,-19.2685795247,-9.75358866545,-1.07360329068,-5.1948226691,0.811868372943,-4.49823034735,0.59044606947,19.1296252285,29.4991703441,2215.32458739,1293.33045203,1157.80714916,976.873896397,553.515553025,707.826423943,564.34862899,416.983959562,318.621081325,189.586108627,288.771919799
SOBMIHV12A67021672,TRDDNUI128E0785CBF,Candy Says,KathrynWilliams,folk,0.4605412813586578,211.90485,TRDDNUI128E0785CBF,87e40bf0a034289af80dff2970b6c455.mid,Relations,1110,81138,KathrynWilliams-Candy Says,-15.808,91.739,1,9,1,e479c9f2-730c-4044-b554-e967320d57e9,0,0,208307,0.6202404611058483,0.362242327516444,ARCB10N1187B9AEB2F,,,,46367,37.1636604361,-69.8206510903,-53.4302616822,-29.2000560748,0.62785046729,-11.1051806854,-7.75910903427,-4.22635202492,-2.45035202492,0.172926791277,-3.92617445483,-2.78195950156,37.4237386915,4380.71573068,2495.43516829,1216.68481926,1197.03431718,817.411219463,828.747834268,619.955729577,531.595748328,367.964458183,337.822423767,411.073665235
